order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
68a001baa8dbd45ba5096b470f57a498,1,3e96989101b99f1189a9f03bdd29464e,41ab63a91b8b264e8c8780368bf1dd5b,2017-10-30 18:45:47,45.0,14.1
f6ab013773ba1820dc3239e7388ab5f1,1,4907ffcd08e217fc8e169a8e9584abc4,25cf099de44674fde97473224f9d59ab,2018-02-02 02:42:26,15.0,15.1
51a5a1d89c87180cafd033debbc60f31,2,eb8c629f70275fd1c4f809116cce1efc,1025f0e2d44d7041d6cf58b6550e0bfa,2017-11-10 06:10:23,38.4,8.06
c7d3893304861d303bb8f6193525bbf0,1,dabbb10b2f36548cf2aff2993f4cf5e2,f5f2ab9bdb6b30c14c61be68c5ed37da,2017-05-22 19:45:19,145.9,18.59
8283cff259b1a37c914671e1385a2f72,1,b1acb7e8152c90c9619897753a75c973,cc419e0650a3c5ba77189a1882b7556a,2017-12-08 02:20:30,34.99,14.1
4bd13580e951063d19e99e60bc4d1492,2,8a2d3285de64b2117fbf83784acd09fc,bd697db56ff8e7c9cd1abeb7f72029b2,2018-08-08 13:50:07,99.99,5.24
b447563e8e07210bdadc8ffac30703da,1,a5341e3f8155dbb3e62323d3ea289729,ff063b022a9a0aab91bad2c9088760b7,2018-01-11 01:37:23,93.0,13.21
31602bd34088eca0a7371827ab479b92,1,f69581741831e1dcd24e28e299ad36ff,b32be1695eb7ec5f10f72d9610a12527,2018-01-09 17:28:32,1098.0,75.84
aa7793d3985f9a2e8ba25eb1907fc587,1,a59fb60fddcc72a9878b7ed5cb69d8e4,7040e82f899a04d1b434b795a43b4617,2018-04-04 03:15:37,14.9,15.23
eac1f51413723e3cd22fd297ecb65306,1,3713f19c71c4be21ced80738e2fa49bc,7c67e1448b00f6e969d365cea6b010ab,2018-02-08 13:15:25,79.99,24.87
06e15cff14f4bc72fac07dd6e6518113,1,371fa349d92646bbeea5873df0bcdc5a,4830e40640734fc1c52cd21127c341d4,2017-12-29 00:29:40,39.0,12.69
b951bb66b451384026a3308f84f1eab9,1,22914988306f1235a3e5fff32403d205,5d0363b33554b373851fc1622e4d5f3c,2018-03-06 21:48:16,72.0,26.82
2b2e646f2556658e3d06c53ee0465153,2,daf84c8f6a77308759733b317cf20666,7c67e1448b00f6e969d365cea6b010ab,2018-05-03 15:11:27,116.94,9.58
567653c46861b54519b6f4cdee500f0a,1,87d6047f661dc87643c40612a6eff3b3,4a1f694197d05fe70026b016a7316b41,2018-08-06 18:10:20,42.99,27.07
e90fcc2b428a70a691e3b919ec4d8726,1,88f606f44d39cbba19b301f79a51d7fd,1025f0e2d44d7041d6cf58b6550e0bfa,2017-10-23 04:08:41,53.0,23.85
7e7c209ab4d09fe584822fd6c054023d,5,04c4a4b9c924494fcf82e0fba966f955,86ccac0b835037332a596a33b6949ee1,2018-02-22 02:35:40,26.74,12.6
75a2e2da21f649f4801aa47bf518be49,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,2018-04-02 11:30:57,23.99,14.16
7034679df131fe7f52587694f54483f7,1,e7f7fb397625c18bb0f39cfaf88168ed,2e90cb1677d35cfe24eef47d441b7c87,2017-05-25 18:05:17,16.8,15.1
c4d21595038e045af516cfd9f1496c2d,1,3f869288a822d85504c7a423c9b473e3,850f4f8af5ea87287ac68de36e29107f,2017-12-12 16:15:32,599.0,20.44
3806e97292af7b9430f6981372925843,2,ee92961b88199a0d4329a6beca8f63da,78c99c6dff4eeae5be99bf635ed21e3f,2017-08-15 22:45:19,39.9,16.11
2d40988fab171a085f1d1359f4d47d36,1,03c0275df9996ed2720b28488c7946d4,c70c1b0d8ca86052f45a432a38b73958,2018-06-19 14:03:47,91.55,7.9
368b6ae3d06e7116cfbfaf1b888becb6,1,d04857e7b4b708ee8b8b9921163edba3,9f505651f4a6abe901a56cdc21508025,2018-03-01 12:15:28,74.99,18.41
4ea61612c2adb6064eee7be77278808d,1,bb3bac7219d5d0b390326ddf5a562366,b2479f944e1b90cf8a5de1bbfde284d6,2018-04-19 13:29:50,44.99,14.44
7900eb5f4c656f8e2b69ff8751a09e8a,1,d8347a6f6301cb4343a6e05e095e5871,1b4c3a6f53068f0b6944d2d005c9fc89,2018-04-02 11:27:48,104.49,37.42
fd7303a4968ffb3832a0bc5fca2d2b6a,1,387f1559343d513c4383bdb99672e431,4a3ca9315b744ce9f8e9374361493884,2017-05-25 09:43:07,99.9,12.2
01c95de6d0852189b4d6b6d32a3c8e0c,1,5bd6493a2d5a384987386f2696bae33d,92eb0f42c21942b6552362b9b114707d,2017-08-10 07:55:11,19.99,7.78
2b016617466b3d768cebf616e68a3983,1,652698dafbccac29d78c7ba70dceef10,44073f8b7e41514de3b7815dd0237f4f,2017-11-22 15:07:00,65.0,9.74
cab899336401fd910bf645dc446d42de,1,33b22110fa818ff5f0c387a79f19b612,6b243f80ed07b10f0e8aa0f21a205f3c,2017-11-30 02:53:00,54.9,15.82
09c6ca023de352874ee4fda218d19a81,1,14d617ec6c1f7a295007b14080e84a97,acadd4d36859671cb635527c6c977533,2018-06-05 21:55:31,44.0,12.79
b06112f703115e6d92f3baf4e2458a5a,2,f40876e0ef3cd5f9132b1f16b04b1346,620c87c171fb2a6dd6e8bb4dec959fc6,2018-03-13 12:29:55,109.9,10.97
771e9bbd641d86a4ee75fe80bdf61d7b,1,c4baedd846ed09b85f78a781b522f126,a1043bafd471dff536d0c462352beb48,2018-06-15 13:17:05,89.99,50.92
eaee45a05a0831bb38deeea970c0943c,1,4aa6014eceb682077f9dc4bffebc05b0,b8bc237ba3788b23da09c0f1f3a3288c,2018-04-18 07:11:59,299.99,39.22
205f0525fe708de4db2434516fe7c376,2,fe7f10e5c9d36a294333b0c35ccc24ad,cc63f0dd2acba93ffed4fe9f8e0321fa,2018-07-23 15:35:20,72.0,23.3
f9a4431b06162517b2bc2fbaf8f9645a,2,2b25ef4ad1788c0699dff628cdbbfbd0,1f867308a0ce13133a4e639ff4de0c02,2018-06-11 11:15:16,27.5,14.0
ccb44718a5b5b8bde31b24e888d56d09,1,10714d6a49c0af9ccdab2d806887c5f5,9616352088dcf83a7c06637f4ebf1c80,2017-11-03 19:07:05,59.9,16.86
c7d334c62c1af62c782895cd62d61237,1,f045db2493d42bb131ef8e37c3aef061,dd2bdf855a9172734fbc3744021ae9b9,2017-06-05 23:42:25,259.9,15.57
3dd189079200a1a247bc4a01d16e7ebb,1,3b0f7951038b105522c2d566b54421f7,562fc2f2c2863ab7e79a9e4388a58a14,2018-03-29 18:07:59,28.99,37.04
feea5d59f129549eaf0fcf3d32e07498,1,95f8862124d526f3151c7dba46c01df8,f00e21b1e91a79653163b7fd8f293ff1,2017-09-12 21:05:21,55.9,12.52
af7c5cbf4bb52c9f686828ffe06a4f6e,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-03-06 03:32:27,69.9,13.08
a5b635e01301f7cc3ab309cafadf812b,1,c44f0d673c45ce6da7e7ace44ce5d14e,9200e6ce317b67196b6b0bad4d4bd567,2017-04-03 03:45:21,36.9,14.52
2440bc295a6469fa10b79123189bdb31,1,5d0a7cb413c5b59233c57177fe2f20b0,fa40cc5b934574b62717c68f3d678b6d,2017-06-01 15:25:17,49.9,17.63
d2eb9999568d1bba9d671c53926039cc,1,70d105fdaaef81ef28419e11afe0372c,3b15288545f8928d3e65a8f949a28291,2018-07-22 22:50:12,139.99,15.29
3d37b8d5d488bfee6a6f456504d2fb82,1,51e8feeedd83467b86a79aa2769367c5,1da3aeb70d7989d1e6d9b0e887f97c23,2018-04-17 05:50:14,17.99,12.79
cc8778d76e567b45082b7f52bce23095,1,909b87db6cb3a7ab26bd03cc59860136,de722cd6dad950a92b7d4f82673f8833,2018-04-26 17:30:45,40.0,53.73
25de47610b1fe93d066d999828c0fe57,1,0fd55f5dee013f990c929cd3ad6bfee0,0adac9fbd9a2b63cccaac4f8756c1ca8,2018-03-23 10:14:45,409.9,17.13
47c001ba3d3d57aa11d52c45995d9e11,1,4cc8bfa581f41841ce5e24aba773a44a,1835b56ce799e6a4dc4eddc053f04066,2018-03-01 14:08:05,56.99,16.16
a51d0a87a45192bebe2c13d190a8df2e,1,869c418f22e0c0ed9207ff691f279e46,e63e8bfa530fb16910dd6956e592bb81,2018-03-30 15:50:32,32.9,8.29
a966231d1abc5095725cb52a810d5694,1,0502d1a36be75bd36b452f31c6ed264a,c826c40d7b19f62a09e2d7c5e7295ee2,2018-02-14 18:50:51,69.77,14.24
6553bc307b0ce8eded2609f0008ae2bd,1,cac9e5692471a0700418aa3400b9b2b1,7ea5bfa6c340f58f8e71fc1f0412b0d6,2018-06-11 12:55:31,99.49,22.41
ccf1316e3b24c311e74194b631df9301,1,97e4f5811325675eb54c925552300a68,5f5b43b2bffa8656e4bc6efeb13cc649,2018-01-11 13:07:36,89.0,16.9
152f5561c96fd2a7e5d1b71cc158bcdc,3,ed13ae6f86e2108b97c3e86d7a9adc3b,066a6914e1ebf3ea95a216c73a986b91,2018-02-07 22:10:22,34.6,17.6
57034b4287754660ae720f3c440eb9f5,1,dab2413ead0edda9967edbc9bda2a64e,ea8482cd71df3c1969d7b9473ff13abc,2018-04-11 16:28:49,29.98,18.23
2cbdd5d6294d199ecdb76f42b62b5bd1,1,8bc6752b88d4909a129ee0abfd76875b,59cd88080b93f3c18508673122d26169,2017-12-15 12:51:02,39.9,34.15
cd4b3eb02a077e4c51607df950c8237b,1,261dc97192b478e60fd1318cd0650618,8a432f4e5b471f8da497d7dc517666e2,2018-08-23 04:29:37,39.0,23.07
1f18ee0a409056c8fb31ec0e16fbeb40,1,d1847c3f994dc0bb4d1248520ecb81f3,9f505651f4a6abe901a56cdc21508025,2018-02-15 14:15:34,269.0,10.08
7b851c9a82166bba7e2bce7bc005a226,1,19421075ae0b585f2dc13ff149e2119d,4c2b230173bb36f9b240f2b8ac11786e,2018-03-05 20:09:25,45.9,7.78
e1e7c43f425909256a366901f953256a,2,568b50dd27d5d76c97dc2f871cb93e9a,1900267e848ceeba8fa32d80c1a5f5a8,2017-05-25 11:05:17,19.9,15.1
a6b72c99c6aec179323591f4dc353bb9,1,ca4b7ea1410f94107b9c97b09a6d4182,855668e0971d4dfd7bef1b6a4133b41b,2018-04-06 14:28:53,55.0,8.29
8931f3424faa278c3e45084b9a3db2a5,1,b4c2b69bbc589dd1bcb0860261000bd5,6806dad1da97bfb5a9038eac6881f706,2018-02-12 13:31:34,198.0,17.15
5c92503c98d68728d4c409d18b268c31,1,b83ba81552d0748b45288e7e57c62888,edb1ef5e36e0c8cd84eb3c9b003e486d,2017-11-30 11:51:59,599.65,12.94
5252be17eb4a003fa9d9d4121f05687f,1,23ed7a10a36c6f88a757a9c83df9ea20,a888faf2d1baececa6baf9c3d603ee1f,2017-06-21 12:42:37,449.9,18.91
5346a99f61d771b889336c4a2c14e0b9,1,3c863457e83bc6cbf703702c610c5d3a,7a67c85e85bb2ce8582c35f2203ad736,2017-08-18 19:44:21,62.99,11.73
ba1f99140d4a9799217d7a9d67b8c1f3,1,e0195a27314c382f2ab4c2bbebee854f,d91fb3b7d041e83b64a00a3edfb37e4f,2017-08-30 20:25:19,26.7,25.63
693483bbe730cba719d4380f9bcb338a,1,6cdd53843498f92890544667809f1595,ccc4bbb5f32a6ab2b7066a4130f114e3,2018-02-12 17:53:02,349.9,20.69
72b13b37a3e90ebef702948d847e881f,1,f71973c922ccaab05514a36a8bc741b8,5dceca129747e92ff8ef7a997dc4f8ca,2017-05-05 16:42:58,109.9,24.05
0097f0545a302aafa32782f1734ff71c,1,b6397895a17ce86decd60b898b459796,7901646fdd36a55f564ffaf2dbccaaf7,2018-03-09 18:30:41,158.0,10.68
7ec78885f0818489a2b5afdff64a81b7,1,942a3f93bb7ecf95f0b901bd89f4acdb,54a1852d1b8f10312c55e906355666ee,2018-07-11 09:10:17,189.99,19.13
